Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
BRS Travels,A/C Sleeper (2+1),23:20,05:30,06h 10m,740,12 Seats available,"4.0
112",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
BRS Travels,A/C Sleeper (2+1),23:30,05:30,06h 00m,740,12 Seats available,"4.3
318",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
IntrCity SmartBus,AC Sleeper (2+1),23:50,05:50,06h 00m,INR 799,5 Seats available,"4.4
140",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
Delta Transports Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:30,03:20,04h 50m,900,20 Seats available,"4.5
88",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:45,03:15,05h 30m,800,9 Seats available,"4.3
65",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
IntrCity SmartBus,AC Sleeper (2+1),23:35,05:25,05h 50m,INR 879,9 Seats available,"4.6
94",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
Swamy Ayyappa Travels,Volvo Multi-Axle I-Shift A/C Sleeper (2+1),23:15,04:45,05h 30m,900,20 Seats available,"4.4
6",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
YAS Tours and Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:00,03:30,05h 30m,INR 900,10 Seats available,"4.3
59",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
Royal Rich India,Bharat Benz A/C Sleeper (2+1),17:35,23:45,06h 10m,1000,1 Seat available,"4.7
18",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
Dream Line Travels Pvt Ltd,VE A/C Sleeper (2+1),03:00,09:15,06h 15m,879,2 Seats available,"4.3
7",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:15,04:30,05h 15m,1280,8 Seats available,"4.2
9",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
YAS Tours and Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),17:55,23:45,05h 50m,INR 900,1 Seat available,"4.0
44",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
Pramukh Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:15,05:00,05h 45m,INR 1099,8 Seats available,"4.1
12",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
SAMANVI CITICONNECT,A/C Sleeper (2+1),20:40,06:40,10h 00m,INR 819,14 Seats available,"4.1
315",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,20:35,07:45,11h 10m,453,17 Seats available,"4.1
149",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:50,07:55,12h 05m,INR 709,16 Seats available,"4.5
396",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
AdHanuman Travels,A/C Seater / Sleeper (2+1),22:00,08:00,10h 00m,485,24 Seats available,"3.9
6",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Mythri Tours And Travels,A/C Sleeper (2+1),21:00,07:40,10h 40m,INR 789,5 Seats available,"4.6
318",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Puri Jagannadh Tours And Travels,A/C Seater / Sleeper (2+1),21:25,07:10,09h 45m,INR 499,19 Seats available,"4.0
167",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
BSR Tours And Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:50,06:00,09h 10m,1380,14 Seats available,"4.7
264",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Mythri Tours And Travels,A/C Sleeper (2+1),21:00,07:40,10h 40m,950,4 Seats available,"4.6
414",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),20:50,07:45,10h 55m,INR 555,14 Seats available,"4.0
262",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Go Tour Travels and Holidays,A/C Sleeper (2+1),21:45,08:00,10h 15m,891,10 Seats available,"4.2
274",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Indu Travels,Non A/C Seater / Sleeper (2+1),21:15,04:30,07h 15m,INR 400,31 Seats available,"4.5
193",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
BRS Travels,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,463,19 Seats available,"4.2
397",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,04:20,06h 50m,INR 380,13 Seats available,"4.2
300",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
Indu Travels,Non A/C Seater / Sleeper (2+1),21:25,04:20,06h 55m,INR 450,17 Seats available,"4.2
263",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
PRL BUS,Non A/C Seater / Sleeper (2+1),21:15,04:20,07h 05m,INR 399,15 Seats available,"4.1
90",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
INDHU BUS,Non A/C Seater / Sleeper (2+1),21:29,04:10,06h 41m,INR 399,19 Seats available,"4.2
79",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
INDHU BUS,Non A/C Seater / Sleeper (2+1),21:25,04:10,06h 45m,INR 399,14 Seats available,"4.2
118",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
Vasavi travels,Non A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,INR 399,23 Seats available,"4.1
48",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
SREE RUDRA TRAVELS,Non A/C Seater / Sleeper (2+1),21:45,04:00,06h 15m,INR 400,26 Seats available,"4.2
38",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
SRI AVANI,Non A/C Seater / Sleeper (2+1),21:10,04:30,07h 20m,INR 400,15 Seats available,"4.3
27",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
Pooja Travels (Nagpur),Mercedes Benz A/C Sleeper (2+1),19:00,23:00,04h 00m,INR 950,1 Seat available,3.6,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
NueGo,Electric A/C Seater (2+2),19:00,23:59,04h 59m,212,31 Seats available,"4.8
26",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Shree Savariya Travels & Transport,A/C Sleeper (2+1),19:30,23:30,04h 00m,INR 799,20 Seats available,3.3,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
RAMK HOLIDAYS (GMRK TOURS AND TRAVELS),Bharat Benz A/C Sleeper (2+1),20:30,23:59,03h 29m,INR 698,24 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
NS Travels,Non A/C Seater / Sleeper (2+1),23:45,04:30,04h 45m,INR 400,21 Seats available,"4.7
13",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Dwaraka Travels,Non AC Seater (2+2),23:50,05:00,05h 10m,INR 550,21 Seats available,"3.8
7",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Dwaraka Travels,AC Sleeper (2+1),23:55,05:30,05h 35m,INR 800,8 Seats available,"3.6
19",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
K.R TOURS & TRAVELS,A/C Sleeper (2+1),23:57,05:00,05h 03m,INR 699,12 Seats available,3.8,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Vasavi travels,A/C Sleeper (2+1),23:59,06:35,06h 36m,INR 750,18 Seats available,4.2,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
DK SAVARKAR TRAVELS,A/C Seater / Sleeper (2+1),23:59,06:00,06h 01m,INR 499,23 Seats available,"4.3
52",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Morning Star Travels,A/C Sleeper (2+1),23:59,03:15,03h 16m,INR 890,6 Seats available,"3.3
12",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Vasavi travels,A/C Sleeper (2+1),23:59,05:40,05h 41m,INR 700,24 Seats available,"3.7
8",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Blue Travels,Non A/C Seater / Sleeper (2+1),23:59,04:50,04h 51m,INR 380,20 Seats available,"4.9
11",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
PRL BUS,A/C Sleeper (2+1),23:59,05:30,05h 31m,INR 900,19 Seats available,"3.0
6",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
PRL BUS,Non A/C Seater / Sleeper (2+1),23:59,06:25,06h 26m,INR 449,26 Seats available,"4.0
9",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Svkdt travels,A/C Sleeper (2+1),22:30,06:45,08h 15m,INR 820,14 Seats available,"4.6
392",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
RAMK HOLIDAYS (GMRK TOURS AND TRAVELS),Bharat Benz A/C Sleeper (2+1),20:30,05:20,08h 50m,INR 719,21 Seats available,"4.5
27",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
Sri Balaji Transports,A/C Sleeper (2+1),23:00,06:10,07h 10m,INR 799,16 Seats available,"4.1
75",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
SUDHAKAR TRAVELS,A/C Sleeper (2+1),23:30,06:45,07h 15m,INR 900,16 Seats available,"4.3
48",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
SOLLIGI TRAVELS,A/C Sleeper (2+1),22:45,06:55,08h 10m,INR 800,24 Seats available,"4.1
79",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
Al madeena Travels,A/C Seater / Sleeper (2+1),23:55,07:00,07h 05m,INR 599,29 Seats available,"4.4
20",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
Srinivasa Travels,A/C Sleeper (2+1),22:30,06:30,08h 00m,833,15 Seats available,"3.0
54",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
Sri Tulasi Tours and Travels,A/C Sleeper (2+1),17:45,02:00,08h 15m,INR 1159,11 Seats available,3.6,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
P S R Travels,Non A/C Seater / Sleeper (2+1),23:10,06:30,07h 20m,INR 499,5 Seats available,"2.0
49",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
Orange Tours And Travels,A/C Sleeper (2+1),23:05,06:45,07h 40m,INR 800,23 Seats available,"2.8
112",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:45,05:30,07h 45m,INR 600,11 Seats available,"4.6
60",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Vikram Travels,A/C Seater / Sleeper (2+1),21:00,04:15,07h 15m,INR 499,16 Seats available,"4.8
14",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Sri Lakshmi Narasimha Travels (SLNT),A/C Sleeper (2+1),21:10,04:30,07h 20m,INR 700,12 Seats available,"4.7
13",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Morning Star Travels,A/C Sleeper (2+1),22:15,04:55,06h 40m,INR 690,18 Seats available,"4.4
17",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
V Kaveri Travels,A/C Sleeper (2+1),21:30,05:45,08h 15m,INR 800,20 Seats available,"4.2
21",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Padmavathi Travels,A/C Sleeper (2+1),22:15,04:05,05h 50m,627,20 Seats available,"4.1
17",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:40,05:15,08h 35m,INR 749,10 Seats available,"4.2
8",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
V Kaveri Travels,NON A/C Sleeper (2+1),21:00,05:15,08h 15m,INR 800,17 Seats available,"4.1
14",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
LUCKY TRAVELS,A/C Sleeper (2+1),22:30,05:30,07h 00m,INR 799,14 Seats available,"4.6
6",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Jagan Travels,Non A/C Seater / Sleeper (2+1),19:15,04:00,08h 45m,INR 425,16 Seats available,"4.0
7",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Svkdt travels,A/C Seater / Sleeper (2+1),20:45,05:15,08h 30m,INR 500,16 Seats available,"4.0
257",https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),22:00,05:35,07h 35m,599,24 Seats available,"4.2
462",https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
NueGo,Electric A/C Seater/Sleeper (2+1),19:10,04:15,09h 05m,544,15 Seats available,"4.4
394",https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
NueGo,Electric A/C Seater/Sleeper (2+1),22:10,07:15,09h 05m,525,25 Seats available,"4.1
383",https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Svkdt travels,A/C Seater / Sleeper (2+1),21:55,06:15,08h 20m,INR 500,16 Seats available,"4.2
310",https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
IntrCity SmartBus,AC Sleeper (2+1),22:00,06:10,08h 10m,INR 619,14 Seats available,"4.4
313",https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Zingbus Plus,A/C Sleeper (2+1),17:15,01:15,08h 00m,648,11 Seats available,"4.8
20",https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
NueGo,Electric A/C Seater/Sleeper (2+1),20:55,06:00,09h 05m,525,14 Seats available,"4.4
503",https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Svkdt travels,A/C Sleeper (2+1),21:15,05:15,08h 00m,INR 690,11 Seats available,"4.2
281",https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),20:45,06:00,09h 15m,INR 450,12 Seats available,"4.3
127",https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Sri Amaravathi Travels,Non A/C Seater / Sleeper (2+1),22:15,07:10,08h 55m,450,8 Seats available,"4.3
9",https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Svkdt travels,A/C Seater / Sleeper (2+1),21:40,05:45,08h 05m,INR 524,10 Seats available,"4.4
266",https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
SRKT Travels,A/C Seater / Sleeper (2+1),21:25,05:45,08h 20m,INR 485,24 Seats available,"4.2
189",https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:45,05:50,08h 05m,INR 450,10 Seats available,"4.2
31",https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Svkdt travels,A/C Sleeper (2+1),21:40,06:15,08h 35m,INR 690,14 Seats available,"4.2
167",https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:03,20:45,03h 42m,604,10 Seats available,4.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),18:00,21:15,03h 15m,500,3 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,22:05,03h 05m,671,2 Seats available,4.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NueGo,Electric A/C Seater/Sleeper (2+1),19:45,23:20,03h 35m,336,4 Seats available,"3.7
61",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
PRL BUS,A/C Seater / Sleeper (2+1),20:30,23:40,03h 10m,INR 690,10 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NueGo,A/C Sleeper (2+1),20:30,23:50,03h 20m,571,4 Seats available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),20:50,00:40,03h 50m,603,34 Seats available,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NAVADISHA TRAVELS,A/C Seater / Sleeper (2+1),21:10,00:30,03h 20m,576,11 Seats available,New,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Zingbus Plus,A/C Sleeper (2+1),21:25,23:55,02h 30m,648,9 Seats available,4.5,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Zingbus Plus,A/C Sleeper (2+1),22:10,01:15,03h 05m,648,16 Seats available,4.5,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:50,01:00,04h 10m,INR 679,8 Seats available,4.4,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
PRL BUS,A/C Seater / Sleeper (2+1),21:00,23:59,02h 59m,INR 690,22 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NueGo,A/C Sleeper (2+1),21:30,00:50,03h 20m,571,1 Seat available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
VARAHI TRAVELS,Non A/C Seater / Sleeper (2+1),21:45,23:29,01h 44m,INR 499,8 Seats available,3.3,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Mythri Tours And Travels,A/C Sleeper (2+1),22:00,01:45,03h 45m,909,1 Seat available,4.6,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:30,05:15,05h 45m,INR 800,9 Seats available,"4.4
76",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Kaveri Travels,A/C Sleeper (2+1),23:15,05:15,06h 00m,INR 650,10 Seats available,"4.3
79",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:30,05:20,05h 50m,INR 450,14 Seats available,"3.9
205",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
AdJSR Bus Tours & Travels,Non A/C Seater / Sleeper (2+1),22:05,04:15,06h 10m,INR 345,6 Seats available,"4.0
33",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
SVR Bus,Non A/C Seater / Sleeper (2+1),22:15,04:45,06h 30m,INR 499,12 Seats available,"4.0
115",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
SRI MARUTHI TRAVELS,A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,INR 549,9 Seats available,"3.7
96",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
VSN Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,INR 600,5 Seats available,"4.5
40",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Pragathi Travels,NON A/C Push Back (2+2),22:30,05:00,06h 30m,INR 449,10 Seats available,"3.8
51",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Lakshmi Gayatri Travels,NON A/C Sleeper (2+1),22:45,06:00,07h 15m,INR 599,14 Seats available,"3.8
52",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,INR 449,2 Seats available,"3.0
152",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
V Kaveri Travels,NON A/C Sleeper (2+1),23:05,05:45,06h 40m,INR 700,16 Seats available,"3.8
42",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Modern Travels,A/C Sleeper (2+1),22:45,05:00,06h 15m,INR 500,15 Seats available,"3.7
46",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Pspk Bus,Non A/C Seater / Sleeper (2+1),23:05,04:30,05h 25m,INR 450,5 Seats available,"4.8
15",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Harshita Tours And Travels,NON A/C Sleeper (2+1),22:40,05:45,07h 05m,INR 599,8 Seats available,"4.6
17",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Lakshmi Gayatri Travels,Non A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,INR 449,13 Seats available,"3.4
46",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),22:00,05:30,07h 30m,INR 630,11 Seats available,"4.2
80",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),21:45,04:50,07h 05m,INR 600,16 Seats available,"4.0
69",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
Giridhar Tours and Travels,A/C Sleeper (2+1),22:00,05:30,07h 30m,INR 940,7 Seats available,"4.0
67",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:00,04:40,07h 40m,539,19 Seats available,"3.4
58",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
SHANU TRAVELS,Non A/C Seater / Sleeper (2+1),21:50,04:50,07h 00m,INR 549,14 Seats available,"3.2
52",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,04:55,07h 25m,449,18 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
IVR Tours and Travels,A/C Seater / Sleeper (2+1),21:30,05:00,07h 30m,539,23 Seats available,"2.5
5",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
Golden Travels,Non A/C Seater / Sleeper (2+1),22:15,05:30,07h 15m,INR 599,4 Seats available,"3.1
6",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
SLNS Travels,Non A/C Seater / Sleeper (2+1),21:45,04:45,07h 00m,INR 600,15 Seats available,"2.9
36",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),21:00,05:00,08h 00m,INR 450,31 Seats available,1.5,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:00,05:00,06h 00m,INR 650,21 Seats available,1.5,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
PRL BUS,A/C Seater / Sleeper (2+1),17:10,21:00,03h 50m,INR 690,32 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),17:15,22:30,05h 15m,604,5 Seats available,4.3,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Mahadevv travels,Non A/C Seater / Sleeper (2+1),17:15,22:00,04h 45m,INR 520,3 Seats available,3.6,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
VARAHI TRAVELS,Non A/C Seater / Sleeper (2+1),17:15,21:45,04h 30m,INR 499,8 Seats available,3.3,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),17:30,22:29,04h 59m,INR 570,9 Seats available,3.3,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
GMC Travels,A/C Seater / Sleeper (2+1),17:50,23:10,05h 20m,INR 560,3 Seats available,4.3,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Zingbus Plus,A/C Sleeper (2+1),18:00,22:10,04h 10m,467,21 Seats available,"4.9
13",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Mythri Tours And Travels,A/C Sleeper (2+1),18:15,22:45,04h 30m,749,1 Seat available,4.6,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
